Harvest_Date,Location,Soil_Type,Avg_Temp_C,Avg_Rain_mm,Avg_Humidity,Yield_kg
2019-09-16,Block_A_North,Sandy Loam,20.7,45.1,72.0,13805
2019-09-17,Block_D_River,Alluvial,20.6,52.2,61.9,12730
2019-09-19,Block_B_Valley,Clay Loam,18.5,55.3,61.2,11491
2019-09-21,Block_A_North,Sandy Loam,19.7,25.3,65.6,11842
2019-09-23,Block_D_River,Alluvial,15.6,51.9,50.9,10100
2019-09-24,Block_D_River,Alluvial,19.1,53.5,55.8,11201
2019-09-26,Block_A_North,Sandy Loam,19.1,29.2,63.0,13101
2019-09-28,Block_A_North,Sandy Loam,18.8,30.7,67.2,11960
2019-09-30,Block_D_River,Alluvial,20.1,42.2,62.5,11943
2019-10-01,Block_C_Hill,Laterite,21.7,35.4,63.6,12787
2019-10-03,Block_C_Hill,Laterite,18.9,46.2,57.1,11507
2019-10-04,Block_B_Valley,Clay Loam,21.0,87.0,61.2,13585
2019-10-06,Block_D_River,Alluvial,21.2,76.8,61.7,12990
2019-10-08,Block_A_North,Sandy Loam,19.3,58.5,55.7,12440
2019-10-10,Block_B_Valley,Clay Loam,23.6,30.8,61.2,12839
2019-10-11,Block_C_Hill,Laterite,19.7,54.8,66.5,12891
2019-10-12,Block_A_North,Sandy Loam,20.2,44.9,58.9,12719
2019-10-14,Block_B_Valley,Clay Loam,21.8,43.8,57.9,12289
2019-10-15,Block_A_North,Sandy Loam,19.9,45.4,65.2,12859
2019-10-17,Block_C_Hill,Laterite,20.3,43.8,68.6,12606
2019-10-19,Block_C_Hill,Laterite,20.4,52.0,59.6,12174
2019-10-20,Block_B_Valley,Clay Loam,21.7,74.3,62.7,13568
2019-10-21,Block_B_Valley,Clay Loam,21.3,61.7,52.7,12328
2019-10-23,Block_C_Hill,Laterite,19.7,55.4,60.7,11617
2019-10-25,Block_C_Hill,Laterite,20.8,45.9,79.7,13354
2019-10-26,Block_A_North,Sandy Loam,22.0,50.5,58.2,13902
2019-10-28,Block_C_Hill,Laterite,22.5,71.3,67.6,14144
2019-10-30,Block_D_River,Alluvial,23.0,50.6,65.0,13686
2019-10-31,Block_B_Valley,Clay Loam,23.5,55.6,68.0,13621
2019-11-02,Block_A_North,Sandy Loam,22.4,118.0,64.5,15027
2019-11-03,Block_C_Hill,Laterite,23.2,72.8,67.0,14357
2019-11-05,Block_B_Valley,Clay Loam,24.2,91.3,59.4,14014
2019-11-06,Block_A_North,Sandy Loam,21.8,86.8,63.0,14381
2019-11-07,Block_D_River,Alluvial,21.3,81.3,68.2,12025
2019-11-08,Block_C_Hill,Laterite,20.5,79.6,65.8,12914
2019-11-09,Block_B_Valley,Clay Loam,22.0,57.5,71.5,13050
2019-11-11,Block_C_Hill,Laterite,21.0,66.8,67.5,12093
2019-11-12,Block_B_Valley,Clay Loam,21.3,74.7,65.2,12255
2019-11-13,Block_A_North,Sandy Loam,23.7,78.4,64.6,14415
2019-11-15,Block_A_North,Sandy Loam,22.9,123.5,68.4,14541
2019-11-17,Block_A_North,Sandy Loam,23.9,76.2,64.6,15403
2019-11-18,Block_A_North,Sandy Loam,24.6,82.0,72.8,16213
2019-11-19,Block_B_Valley,Clay Loam,20.7,57.6,55.1,12474
2019-11-20,Block_B_Valley,Clay Loam,23.3,96.1,66.4,14175
2019-11-21,Block_B_Valley,Clay Loam,18.9,96.5,65.2,11872
2019-11-22,Block_A_North,Sandy Loam,21.2,91.2,60.8,13185
2019-11-23,Block_D_River,Alluvial,22.1,81.3,62.4,13484
2019-11-25,Block_B_Valley,Clay Loam,22.8,97.0,68.2,12377
2019-11-26,Block_D_River,Alluvial,24.4,60.0,74.9,14438
2019-11-28,Block_C_Hill,Laterite,23.2,142.0,61.5,13913
2019-11-29,Block_C_Hill,Laterite,25.7,104.9,74.7,15354
2019-12-01,Block_C_Hill,Laterite,24.0,126.1,64.2,15751
2019-12-03,Block_A_North,Sandy Loam,24.2,83.7,75.2,15692
2019-12-05,Block_D_River,Alluvial,26.6,116.0,71.2,13523
2019-12-06,Block_B_Valley,Clay Loam,24.5,125.2,69.2,14400
2019-12-08,Block_D_River,Alluvial,26.8,91.7,64.6,14103
2019-12-10,Block_D_River,Alluvial,24.6,140.6,65.6,14654
2019-12-11,Block_A_North,Sandy Loam,27.3,122.6,71.3,14220
2019-12-12,Block_A_North,Sandy Loam,24.1,90.5,74.1,14851
2019-12-14,Block_D_River,Alluvial,24.0,100.4,66.9,14729
2019-12-16,Block_B_Valley,Clay Loam,26.6,99.7,69.7,14335
2019-12-17,Block_A_North,Sandy Loam,27.6,134.3,64.7,14153
2019-12-18,Block_B_Valley,Clay Loam,24.4,85.4,68.7,15764
2019-12-20,Block_D_River,Alluvial,26.7,134.7,72.1,13556
2019-12-22,Block_C_Hill,Laterite,24.5,123.7,74.1,14840
2019-12-23,Block_D_River,Alluvial,24.1,102.1,66.7,13784
2019-12-25,Block_B_Valley,Clay Loam,26.0,143.0,71.9,14506
2019-12-26,Block_A_North,Sandy Loam,23.8,127.7,80.7,14866
2019-12-27,Block_C_Hill,Laterite,25.1,107.5,67.2,14782
2019-12-29,Block_B_Valley,Clay Loam,27.0,96.0,66.4,14591
2019-12-30,Block_B_Valley,Clay Loam,25.2,145.4,60.8,13642
2020-01-01,Block_D_River,Alluvial,27.2,159.4,76.4,13407
2020-01-02,Block_A_North,Sandy Loam,26.9,152.8,72.2,15466
2020-01-04,Block_B_Valley,Clay Loam,28.6,162.2,75.5,12513
2020-01-06,Block_B_Valley,Clay Loam,26.3,150.5,67.8,13779
2020-01-07,Block_A_North,Sandy Loam,24.5,160.1,80.4,14366
2020-01-09,Block_C_Hill,Laterite,28.7,166.4,78.0,12993
2020-01-11,Block_C_Hill,Laterite,28.8,165.7,70.9,13535
2020-01-12,Block_D_River,Alluvial,27.5,170.5,74.3,13139
2020-01-13,Block_D_River,Alluvial,29.8,166.9,69.1,11589
2020-01-15,Block_C_Hill,Laterite,29.8,186.3,75.1,11911
2020-01-17,Block_B_Valley,Clay Loam,27.3,164.8,74.5,12937
2020-01-19,Block_C_Hill,Laterite,26.0,168.7,79.2,15335
2020-01-20,Block_A_North,Sandy Loam,26.2,138.7,78.7,14825
2020-01-21,Block_D_River,Alluvial,28.9,130.7,70.9,13053
2020-01-23,Block_C_Hill,Laterite,25.9,216.9,74.1,13006
2020-01-24,Block_C_Hill,Laterite,27.2,157.2,70.9,13899
2020-01-26,Block_C_Hill,Laterite,24.3,136.7,68.0,15323
2020-01-27,Block_C_Hill,Laterite,27.8,189.6,71.0,12539
2020-01-29,Block_C_Hill,Laterite,26.3,170.2,79.2,13531
2020-01-30,Block_D_River,Alluvial,27.3,152.9,75.5,13736
2020-01-31,Block_D_River,Alluvial,29.5,158.0,75.3,12093
2020-02-02,Block_B_Valley,Clay Loam,29.4,184.7,86.8,11846
2020-02-03,Block_A_North,Sandy Loam,30.9,197.4,73.1,11967
2020-02-04,Block_A_North,Sandy Loam,28.7,183.0,83.7,13491
2020-02-06,Block_C_Hill,Laterite,31.6,201.3,81.1,11001
2020-02-07,Block_D_River,Alluvial,30.5,189.8,73.6,11436
2020-02-09,Block_D_River,Alluvial,27.3,184.9,82.9,12206
2020-02-11,Block_C_Hill,Laterite,28.9,163.5,78.5,12331
2020-02-12,Block_B_Valley,Clay Loam,28.3,185.3,87.1,12533
2020-02-13,Block_A_North,Sandy Loam,30.7,200.6,89.5,12811
2020-02-15,Block_B_Valley,Clay Loam,30.4,164.4,86.5,11409
2020-02-17,Block_A_North,Sandy Loam,29.2,202.5,74.1,12800
2020-02-19,Block_D_River,Alluvial,29.3,199.4,86.4,11243
2020-02-20,Block_B_Valley,Clay Loam,29.0,194.3,87.5,11727
2020-02-22,Block_A_North,Sandy Loam,29.8,168.2,82.6,12746
2020-02-24,Block_B_Valley,Clay Loam,29.1,210.8,71.6,11603
2020-02-26,Block_C_Hill,Laterite,30.6,163.6,76.5,11994
2020-02-27,Block_A_North,Sandy Loam,28.9,222.8,75.0,13068
2020-02-28,Block_D_River,Alluvial,29.0,195.5,72.9,12151
2020-02-29,Block_B_Valley,Clay Loam,29.0,227.5,74.9,11380
2020-03-02,Block_C_Hill,Laterite,29.5,230.5,85.9,11758
2020-03-04,Block_D_River,Alluvial,28.0,172.5,82.2,13099
2020-03-06,Block_A_North,Sandy Loam,27.0,175.3,77.2,13745
2020-03-08,Block_C_Hill,Laterite,30.3,222.6,80.0,11801
2020-03-09,Block_C_Hill,Laterite,31.7,223.1,81.7,10874
2020-03-10,Block_C_Hill,Laterite,27.4,229.9,78.9,12664
2020-03-12,Block_C_Hill,Laterite,31.9,237.2,68.5,9578
2020-03-14,Block_C_Hill,Laterite,29.6,184.1,78.5,11562
2020-03-15,Block_C_Hill,Laterite,30.2,236.3,71.3,11505
2020-03-17,Block_D_River,Alluvial,30.0,186.7,84.2,12189
2020-03-18,Block_D_River,Alluvial,27.5,198.4,78.8,13376
2020-03-19,Block_D_River,Alluvial,31.3,214.4,79.4,10010
2020-03-21,Block_A_North,Sandy Loam,31.5,181.5,81.7,11895
2020-03-23,Block_D_River,Alluvial,27.0,220.3,78.2,12698
2020-03-25,Block_A_North,Sandy Loam,30.9,197.5,78.4,11547
2020-03-26,Block_C_Hill,Laterite,30.5,232.0,75.4,10712
2020-03-27,Block_A_North,Sandy Loam,28.4,195.3,88.2,13272
2020-03-28,Block_D_River,Alluvial,30.3,167.0,80.4,10935
2020-03-29,Block_A_North,Sandy Loam,33.6,162.4,81.8,10623
2020-03-31,Block_C_Hill,Laterite,31.2,201.1,88.0,11247
2020-04-02,Block_C_Hill,Laterite,30.0,190.7,71.6,11488
2020-04-04,Block_D_River,Alluvial,28.9,201.7,75.5,11805
2020-04-05,Block_B_Valley,Clay Loam,30.0,192.8,82.3,11344
2020-04-06,Block_A_North,Sandy Loam,31.0,186.9,85.4,11581
2020-04-07,Block_C_Hill,Laterite,30.0,185.5,68.6,12184
2020-04-09,Block_C_Hill,Laterite,31.5,192.3,77.7,11753
2020-04-10,Block_C_Hill,Laterite,30.4,168.5,74.2,12626
2020-04-11,Block_D_River,Alluvial,28.9,202.1,83.5,11261
2020-04-12,Block_C_Hill,Laterite,27.9,163.3,75.1,14009
2020-04-14,Block_D_River,Alluvial,26.8,164.6,87.4,13746
2020-04-15,Block_D_River,Alluvial,28.4,214.6,73.3,12636
2020-04-16,Block_A_North,Sandy Loam,29.1,153.7,80.7,12815
2020-04-17,Block_A_North,Sandy Loam,31.8,190.5,76.5,12402
2020-04-18,Block_D_River,Alluvial,30.2,185.1,67.9,12011
2020-04-20,Block_A_North,Sandy Loam,27.4,191.5,86.1,13316
2020-04-22,Block_B_Valley,Clay Loam,25.8,181.0,75.2,13855
2020-04-24,Block_A_North,Sandy Loam,28.4,196.1,83.5,13322
2020-04-26,Block_C_Hill,Laterite,30.5,183.2,78.3,12371
2020-04-27,Block_B_Valley,Clay Loam,25.8,204.3,82.7,13337
2020-04-28,Block_D_River,Alluvial,30.4,210.7,73.8,10626
2020-04-30,Block_B_Valley,Clay Loam,27.2,200.9,78.8,12772
2020-05-01,Block_D_River,Alluvial,27.7,174.4,69.9,12716
2020-05-02,Block_D_River,Alluvial,26.8,155.6,83.7,14988
2020-05-03,Block_D_River,Alluvial,26.2,137.5,74.7,13807
2020-05-04,Block_C_Hill,Laterite,27.9,142.3,67.8,14122
2020-05-06,Block_D_River,Alluvial,25.5,163.1,67.6,13685
2020-05-08,Block_B_Valley,Clay Loam,26.9,147.0,78.0,12541
2020-05-09,Block_A_North,Sandy Loam,29.6,155.3,78.5,12197
2020-05-11,Block_C_Hill,Laterite,29.5,153.6,69.1,12293
2020-05-13,Block_C_Hill,Laterite,24.1,173.8,65.1,13776
2020-05-15,Block_B_Valley,Clay Loam,28.1,160.5,74.6,12947
2020-05-16,Block_A_North,Sandy Loam,26.3,206.6,73.5,14548
2020-05-18,Block_A_North,Sandy Loam,25.7,162.1,66.5,15319
2020-05-19,Block_C_Hill,Laterite,24.8,134.5,70.7,15998
2020-05-20,Block_C_Hill,Laterite,25.3,191.1,73.7,14559
2020-05-22,Block_C_Hill,Laterite,27.8,147.2,71.1,13094
2020-05-24,Block_A_North,Sandy Loam,28.6,169.5,70.1,13373
2020-05-26,Block_B_Valley,Clay Loam,27.0,162.6,68.9,13973
2020-05-27,Block_C_Hill,Laterite,27.7,133.3,78.1,13168
2020-05-28,Block_C_Hill,Laterite,26.3,166.3,78.8,13982
2020-05-29,Block_A_North,Sandy Loam,27.7,125.0,76.0,14715
2020-05-30,Block_C_Hill,Laterite,27.2,129.3,74.9,14645
2020-05-31,Block_D_River,Alluvial,26.4,193.4,76.7,13051
2020-06-02,Block_B_Valley,Clay Loam,27.3,136.5,72.7,13209
2020-06-04,Block_D_River,Alluvial,26.1,125.3,65.9,14392
2020-06-06,Block_C_Hill,Laterite,26.9,139.5,66.6,13840
2020-06-07,Block_A_North,Sandy Loam,27.5,130.4,70.3,14745
2020-06-09,Block_B_Valley,Clay Loam,25.8,96.8,67.6,14761
2020-06-10,Block_B_Valley,Clay Loam,23.4,125.2,68.9,14392
2020-06-12,Block_B_Valley,Clay Loam,23.9,149.0,68.4,14648
2020-06-14,Block_D_River,Alluvial,23.8,148.6,72.9,12296
2020-06-15,Block_A_North,Sandy Loam,25.5,58.1,64.4,14862
2020-06-16,Block_C_Hill,Laterite,25.0,95.0,80.6,16481
2020-06-17,Block_A_North,Sandy Loam,29.5,130.8,72.7,14665
2020-06-19,Block_C_Hill,Laterite,25.5,110.9,74.4,15557
2020-06-21,Block_C_Hill,Laterite,26.2,128.0,71.9,13869
2020-06-23,Block_C_Hill,Laterite,23.1,135.1,67.8,13371
2020-06-24,Block_B_Valley,Clay Loam,26.9,125.7,60.5,12828
2020-06-25,Block_B_Valley,Clay Loam,24.2,143.2,70.9,15335
2020-06-27,Block_B_Valley,Clay Loam,22.4,150.9,67.0,13072
2020-06-28,Block_B_Valley,Clay Loam,20.3,131.2,62.5,12000
2020-06-29,Block_D_River,Alluvial,24.6,118.6,68.9,14867
2020-06-30,Block_B_Valley,Clay Loam,24.9,121.7,72.0,13802
2020-07-01,Block_D_River,Alluvial,20.5,67.1,62.1,12834
2020-07-02,Block_A_North,Sandy Loam,20.7,75.3,58.2,12587
2020-07-04,Block_C_Hill,Laterite,23.0,86.3,62.9,14491
2020-07-06,Block_C_Hill,Laterite,21.5,58.3,67.9,14367
2020-07-07,Block_D_River,Alluvial,23.0,98.8,64.4,14071
2020-07-08,Block_D_River,Alluvial,24.2,40.7,56.5,12909
2020-07-10,Block_B_Valley,Clay Loam,22.4,102.3,68.9,13783
2020-07-11,Block_A_North,Sandy Loam,24.5,116.3,71.8,15010
2020-07-13,Block_A_North,Sandy Loam,20.5,112.9,66.4,13718
2020-07-15,Block_B_Valley,Clay Loam,22.2,96.7,62.2,13269
2020-07-17,Block_D_River,Alluvial,24.2,75.6,67.5,14459
2020-07-18,Block_C_Hill,Laterite,20.6,58.4,70.6,12585
2020-07-20,Block_A_North,Sandy Loam,20.8,77.7,64.4,13778
2020-07-22,Block_A_North,Sandy Loam,21.8,104.4,60.2,14884
2020-07-23,Block_B_Valley,Clay Loam,23.5,62.2,63.2,13449
2020-07-24,Block_A_North,Sandy Loam,21.0,112.5,64.7,13065
2020-07-25,Block_B_Valley,Clay Loam,22.1,52.9,53.6,13692
2020-07-26,Block_A_North,Sandy Loam,20.0,99.7,68.9,14601
2020-07-28,Block_C_Hill,Laterite,21.3,57.3,76.0,13076
2020-07-29,Block_B_Valley,Clay Loam,22.1,99.2,61.8,13749
2020-07-31,Block_D_River,Alluvial,21.3,64.9,67.1,12776
2020-08-02,Block_A_North,Sandy Loam,19.3,43.5,69.3,13158
2020-08-03,Block_D_River,Alluvial,20.5,37.4,55.2,12098
2020-08-04,Block_C_Hill,Laterite,20.3,52.7,64.3,13507
2020-08-05,Block_D_River,Alluvial,22.7,94.6,56.0,13170
2020-08-06,Block_C_Hill,Laterite,20.2,50.1,63.1,12804
2020-08-07,Block_A_North,Sandy Loam,19.4,44.9,68.0,13276
2020-08-08,Block_A_North,Sandy Loam,21.4,55.5,64.9,14219
2020-08-09,Block_A_North,Sandy Loam,20.1,46.2,60.8,13160
2020-08-11,Block_D_River,Alluvial,19.3,67.0,59.7,11701
2020-08-13,Block_C_Hill,Laterite,19.8,9.0,57.5,11736
2020-08-15,Block_A_North,Sandy Loam,19.4,49.7,59.4,12650
2020-08-16,Block_A_North,Sandy Loam,19.5,69.2,59.0,12216
2020-08-17,Block_C_Hill,Laterite,23.3,83.1,54.9,14938
2020-08-19,Block_D_River,Alluvial,18.6,14.7,70.5,10175
2020-08-20,Block_D_River,Alluvial,19.9,95.2,51.5,12820
2020-08-21,Block_A_North,Sandy Loam,21.5,35.5,64.5,13144
2020-08-22,Block_B_Valley,Clay Loam,20.1,62.7,69.5,12283
2020-08-23,Block_D_River,Alluvial,21.6,62.6,59.3,13291
2020-08-24,Block_D_River,Alluvial,22.7,46.2,64.0,13726
2020-08-25,Block_C_Hill,Laterite,20.8,19.6,66.5,12697
2020-08-27,Block_D_River,Alluvial,22.3,42.5,56.1,13137
2020-08-29,Block_B_Valley,Clay Loam,18.8,92.2,70.2,12212
2020-08-31,Block_C_Hill,Laterite,20.4,92.7,64.3,13125
2020-09-01,Block_D_River,Alluvial,21.6,48.3,60.9,12885
2020-09-02,Block_B_Valley,Clay Loam,21.4,36.6,58.5,11401
2020-09-03,Block_B_Valley,Clay Loam,19.3,21.4,62.9,10942
2020-09-04,Block_D_River,Alluvial,22.3,62.3,55.4,12819
2020-09-05,Block_A_North,Sandy Loam,19.7,26.6,62.4,12299
2020-09-07,Block_C_Hill,Laterite,20.3,36.5,64.5,12054
2020-09-09,Block_C_Hill,Laterite,17.8,23.5,51.2,10862
2020-09-11,Block_D_River,Alluvial,21.0,45.9,62.7,13389
2020-09-13,Block_D_River,Alluvial,20.9,48.8,54.9,12097
2020-09-15,Block_D_River,Alluvial,21.0,25.0,58.4,12521
2020-09-17,Block_A_North,Sandy Loam,20.1,32.8,55.1,12764
2020-09-18,Block_B_Valley,Clay Loam,21.5,36.5,57.4,12348
2020-09-20,Block_B_Valley,Clay Loam,19.7,89.9,50.6,11975
2020-09-22,Block_D_River,Alluvial,20.8,79.5,61.6,11611
2020-09-24,Block_A_North,Sandy Loam,19.4,108.8,67.3,12072
2020-09-26,Block_A_North,Sandy Loam,18.6,64.2,65.7,12987
2020-09-27,Block_D_River,Alluvial,23.0,18.9,51.8,13523
2020-09-28,Block_A_North,Sandy Loam,19.0,45.1,58.7,11793
2020-09-30,Block_C_Hill,Laterite,19.1,26.3,58.8,12345
2020-10-01,Block_B_Valley,Clay Loam,20.1,58.7,66.6,10915
2020-10-03,Block_D_River,Alluvial,19.3,48.5,69.2,11098
2020-10-04,Block_C_Hill,Laterite,17.9,1.3,68.7,10864
2020-10-06,Block_B_Valley,Clay Loam,20.9,65.1,58.3,12551
2020-10-08,Block_B_Valley,Clay Loam,24.1,25.1,68.5,13121
2020-10-10,Block_A_North,Sandy Loam,18.3,20.9,62.2,11334
2020-10-12,Block_A_North,Sandy Loam,20.4,55.8,61.7,13837
2020-10-14,Block_B_Valley,Clay Loam,19.9,44.1,64.7,12469
2020-10-15,Block_C_Hill,Laterite,21.1,60.7,62.9,12511
2020-10-17,Block_B_Valley,Clay Loam,20.4,55.6,62.0,12095
2020-10-18,Block_B_Valley,Clay Loam,20.1,58.8,58.7,12610
2020-10-20,Block_B_Valley,Clay Loam,19.9,67.2,67.1,12647
2020-10-22,Block_B_Valley,Clay Loam,21.2,75.9,62.6,13904
2020-10-23,Block_C_Hill,Laterite,22.1,55.7,50.0,13120
2020-10-24,Block_C_Hill,Laterite,19.7,30.5,66.3,12326
2020-10-25,Block_B_Valley,Clay Loam,22.5,72.1,56.0,13984
2020-10-26,Block_B_Valley,Clay Loam,20.9,55.6,57.0,12376
2020-10-28,Block_B_Valley,Clay Loam,19.4,22.4,53.7,11683
2020-10-29,Block_A_North,Sandy Loam,22.3,46.0,63.0,13665
2020-10-31,Block_A_North,Sandy Loam,21.6,70.1,50.9,14192
2020-11-02,Block_C_Hill,Laterite,23.9,112.5,61.6,14912
2020-11-04,Block_B_Valley,Clay Loam,24.4,67.1,69.3,14850
2020-11-05,Block_C_Hill,Laterite,22.3,84.6,64.9,14722
2020-11-07,Block_D_River,Alluvial,23.0,90.8,62.6,13275
2020-11-08,Block_B_Valley,Clay Loam,24.9,57.4,56.7,14060
2020-11-10,Block_B_Valley,Clay Loam,24.0,70.2,70.9,14044
2020-11-12,Block_A_North,Sandy Loam,21.8,66.9,62.4,13624
2020-11-14,Block_C_Hill,Laterite,24.6,90.0,63.7,15899
2020-11-16,Block_C_Hill,Laterite,23.4,50.4,64.4,13676
2020-11-18,Block_A_North,Sandy Loam,23.3,96.7,60.3,15651
2020-11-19,Block_C_Hill,Laterite,21.8,86.2,65.2,13811
2020-11-20,Block_A_North,Sandy Loam,21.7,90.8,70.2,14026
2020-11-21,Block_B_Valley,Clay Loam,22.8,85.9,60.4,13567
2020-11-22,Block_C_Hill,Laterite,19.9,66.3,64.5,12910
2020-11-23,Block_D_River,Alluvial,23.0,117.4,54.7,14373
2020-11-24,Block_D_River,Alluvial,18.5,110.8,57.9,10467
2020-11-26,Block_C_Hill,Laterite,22.4,59.0,67.1,13696
2020-11-27,Block_D_River,Alluvial,23.2,98.7,61.6,13650
2020-11-29,Block_C_Hill,Laterite,21.5,104.9,66.8,13483
2020-12-01,Block_B_Valley,Clay Loam,25.7,172.0,68.8,13526
2020-12-02,Block_A_North,Sandy Loam,24.3,112.1,67.2,15388
2020-12-03,Block_A_North,Sandy Loam,25.2,125.2,66.0,16110
2020-12-05,Block_C_Hill,Laterite,26.2,93.5,70.8,15349
2020-12-07,Block_B_Valley,Clay Loam,25.2,150.7,79.7,14088
2020-12-08,Block_A_North,Sandy Loam,25.0,122.9,66.1,15920
2020-12-10,Block_D_River,Alluvial,24.6,136.5,69.0,14698
2020-12-12,Block_A_North,Sandy Loam,25.3,134.6,72.5,15129
2020-12-14,Block_D_River,Alluvial,27.8,125.6,67.6,14630
2020-12-16,Block_C_Hill,Laterite,24.9,129.1,72.0,15489
2020-12-17,Block_A_North,Sandy Loam,25.3,148.6,60.2,14759
2020-12-19,Block_A_North,Sandy Loam,26.8,90.8,57.0,14693
2020-12-20,Block_C_Hill,Laterite,27.1,138.5,73.5,13826
2020-12-21,Block_B_Valley,Clay Loam,26.4,112.0,64.5,14471
2020-12-22,Block_D_River,Alluvial,25.9,128.5,72.5,13963
2020-12-24,Block_C_Hill,Laterite,27.3,108.5,67.3,13585
2020-12-26,Block_C_Hill,Laterite,25.8,128.2,77.0,14129
2020-12-27,Block_C_Hill,Laterite,27.6,112.1,62.8,13862
2020-12-29,Block_B_Valley,Clay Loam,24.5,110.8,74.3,14177
2020-12-31,Block_B_Valley,Clay Loam,25.6,109.7,68.5,14252
2021-01-01,Block_A_North,Sandy Loam,29.9,162.2,77.9,12592
2021-01-02,Block_D_River,Alluvial,26.9,175.3,76.5,13508
2021-01-03,Block_B_Valley,Clay Loam,27.8,142.9,79.7,13362
2021-01-05,Block_B_Valley,Clay Loam,26.2,187.2,73.2,14258
2021-01-07,Block_A_North,Sandy Loam,27.5,137.4,73.3,14311
2021-01-09,Block_D_River,Alluvial,27.9,145.6,70.3,13260
2021-01-11,Block_C_Hill,Laterite,28.7,161.5,77.6,13359
2021-01-13,Block_B_Valley,Clay Loam,28.1,146.5,74.5,13108
2021-01-14,Block_A_North,Sandy Loam,28.8,153.5,81.5,12833
2021-01-15,Block_B_Valley,Clay Loam,28.3,190.6,77.7,11718
2021-01-16,Block_C_Hill,Laterite,27.8,198.4,72.3,12985
2021-01-18,Block_B_Valley,Clay Loam,28.2,152.8,72.7,13382
2021-01-19,Block_A_North,Sandy Loam,25.9,174.9,71.3,14675
2021-01-21,Block_B_Valley,Clay Loam,29.2,183.7,71.8,11089
2021-01-22,Block_C_Hill,Laterite,26.2,149.2,70.8,15250
2021-01-24,Block_A_North,Sandy Loam,28.1,143.2,69.3,14324
2021-01-26,Block_C_Hill,Laterite,26.6,171.5,77.2,14569
2021-01-28,Block_C_Hill,Laterite,24.1,152.6,84.3,14553
2021-01-30,Block_C_Hill,Laterite,29.0,139.6,74.7,13162
2021-01-31,Block_C_Hill,Laterite,29.2,165.6,85.9,12423
2021-02-02,Block_C_Hill,Laterite,31.2,193.3,72.3,10913
2021-02-03,Block_A_North,Sandy Loam,29.7,163.0,75.3,12671
2021-02-05,Block_D_River,Alluvial,29.7,193.4,80.6,11767
2021-02-07,Block_C_Hill,Laterite,29.7,173.6,82.4,11824
2021-02-08,Block_B_Valley,Clay Loam,29.8,184.7,76.0,12295
2021-02-10,Block_A_North,Sandy Loam,31.8,154.9,80.3,11642
2021-02-12,Block_A_North,Sandy Loam,28.8,162.5,84.3,13710
2021-02-13,Block_B_Valley,Clay Loam,29.5,205.2,75.9,11883
2021-02-14,Block_B_Valley,Clay Loam,29.2,196.0,91.4,11150
2021-02-15,Block_D_River,Alluvial,30.7,182.8,83.4,12074
2021-02-17,Block_A_North,Sandy Loam,30.1,192.8,73.8,12138
2021-02-19,Block_C_Hill,Laterite,28.6,185.8,81.8,12363
2021-02-20,Block_D_River,Alluvial,26.7,212.8,73.9,12851
2021-02-22,Block_B_Valley,Clay Loam,29.9,183.9,74.2,12313
2021-02-23,Block_A_North,Sandy Loam,29.3,184.2,77.7,12687
2021-02-25,Block_D_River,Alluvial,30.7,167.1,77.2,11531
2021-02-27,Block_D_River,Alluvial,32.4,173.4,62.4,10799
2021-02-28,Block_B_Valley,Clay Loam,29.2,199.0,71.5,11430
2021-03-02,Block_C_Hill,Laterite,27.1,186.9,77.1,13267
2021-03-04,Block_A_North,Sandy Loam,31.6,190.3,79.4,12413
2021-03-06,Block_C_Hill,Laterite,27.5,181.0,91.4,13966
2021-03-08,Block_A_North,Sandy Loam,31.2,206.0,78.6,12179
2021-03-09,Block_B_Valley,Clay Loam,28.0,238.7,84.9,12007
2021-03-11,Block_D_River,Alluvial,29.5,206.9,78.1,11566
2021-03-13,Block_A_North,Sandy Loam,29.9,202.7,79.3,13175
2021-03-14,Block_C_Hill,Laterite,30.7,198.1,72.3,11277
2021-03-15,Block_D_River,Alluvial,31.0,233.9,83.4,9892
2021-03-16,Block_D_River,Alluvial,29.9,232.5,70.7,11830
2021-03-18,Block_D_River,Alluvial,29.4,204.8,80.8,12183
2021-03-19,Block_A_North,Sandy Loam,28.7,198.1,81.4,12327
2021-03-21,Block_D_River,Alluvial,29.7,189.2,79.3,11519
2021-03-23,Block_C_Hill,Laterite,30.1,200.0,70.5,11464
2021-03-24,Block_C_Hill,Laterite,29.6,217.0,79.4,12918
2021-03-25,Block_B_Valley,Clay Loam,30.1,207.2,78.7,11095
2021-03-27,Block_D_River,Alluvial,28.8,189.9,83.9,11998
2021-03-28,Block_D_River,Alluvial,30.5,224.9,83.6,10635
2021-03-30,Block_C_Hill,Laterite,29.4,206.1,76.2,12820
2021-04-01,Block_B_Valley,Clay Loam,30.4,223.1,78.6,11086
2021-04-02,Block_A_North,Sandy Loam,29.8,182.5,83.9,12782
2021-04-03,Block_A_North,Sandy Loam,29.4,185.8,81.4,13573
2021-04-05,Block_B_Valley,Clay Loam,28.9,224.0,77.8,11657
2021-04-06,Block_D_River,Alluvial,31.8,159.7,88.4,11667
2021-04-08,Block_A_North,Sandy Loam,27.9,190.9,84.5,13707
2021-04-09,Block_A_North,Sandy Loam,31.1,197.2,78.4,11200
2021-04-11,Block_D_River,Alluvial,32.0,212.6,78.0,11129
2021-04-13,Block_D_River,Alluvial,29.9,188.2,83.3,12370
